codigo_ibge,municipio,uf,eixo_id,n_contratos,valor_total,subeixos_atingidos,fontes,nivel_documentacao,rotulo_nivel
3553203,TAIÚVA,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3553203,TAIÚVA,SP,primeira_infancia,2,7384705.109999999,creche_pre_escola,Transferegov,1,registro_isolado
3553302,TAMBAÚ,SP,busca_ativa_escolar,1,11499382.12,programas_permanencia,Transferegov,1,registro_isolado
3553302,TAMBAÚ,SP,primeira_infancia,1,3513524.39,creche_pre_escola,Transferegov,1,registro_isolado
3553302,Tambaú,SP,seguranca_alimentar,10,47179.03,agricultura_familiar;alimentacao_escolar,PNCP,3,atividade_substancial
3553609,Tapiratiba,SP,busca_ativa_escolar,3,351744.0,transporte_escolar,PNCP,2,registros_recorrentes
3553658,TAQUARAL,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3553658,TAQUARAL,SP,primeira_infancia,1,3810391.02,creche_pre_escola,Transferegov,1,registro_isolado
3553708,Taquaritinga,SP,primeira_infancia,1,2449900.0,creche_pre_escola,PNCP,1,registro_isolado
3554003,TATUÍ,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3554003,TATUÍ,SP,primeira_infancia,1,3512545.63,creche_pre_escola,Transferegov,1,registro_isolado
3554003,Tatuí,SP,busca_ativa_escolar,6,97654.41,programas_permanencia,PNCP,2,registros_recorrentes
3554102,TAUBATÉ,SP,primeira_infancia,1,5829563.22,creche_pre_escola,Transferegov,1,registro_isolado
3554102,TAUBATÉ,SP,seguranca_alimentar,1,808029.24,equipamentos_san,Transferegov,1,registro_isolado
3554300,TEODORO SAMPAIO,SP,seguranca_alimentar,1,601000.0,equipamentos_san,Transferegov,1,registro_isolado
3554409,TERRA ROXA,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3554409,TERRA ROXA,SP,primeira_infancia,1,3810391.02,creche_pre_escola,Transferegov,1,registro_isolado
3555000,TUPÃ,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3555000,TUPÃ,SP,primeira_infancia,1,3810391.02,creche_pre_escola,Transferegov,1,registro_isolado
3555000,Tupã,SP,busca_ativa_escolar,3,10417.64,programas_permanencia,PNCP,2,registros_recorrentes
3555000,Tupã,SP,primeira_infancia,4,38817.64,creche_pre_escola,PNCP,2,registros_recorrentes
3555000,Tupã,SP,saude_mental,1,2940.0,raps_geral,PNCP,1,registro_isolado
3555000,Tupã,SP,seguranca_alimentar,3,10417.64,alimentacao_escolar,PNCP,2,registros_recorrentes
3555109,TUPI PAULISTA,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3555109,TUPI PAULISTA,SP,primeira_infancia,2,7620782.04,creche_pre_escola,Transferegov,1,registro_isolado
3555356,UBARANA,SP,primeira_infancia,1,3533520.64,creche_pre_escola,Transferegov,1,registro_isolado
3555901,URU,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3555901,URU,SP,primeira_infancia,1,3810391.02,creche_pre_escola,Transferegov,1,registro_isolado
3556206,VALINHOS,SP,primeira_infancia,1,5795840.6,creche_pre_escola,Transferegov,1,registro_isolado
3556305,Valparaíso,SP,primeira_infancia,4,23359.88,creche_pre_escola,PNCP,2,registros_recorrentes
3556354,VARGEM,SP,primeira_infancia,1,5900000.0,creche_pre_escola,Transferegov,1,registro_isolado
3556453,Vargem Grande Paulista,SP,busca_ativa_escolar,1,128007.96,transporte_escolar,PNCP,1,registro_isolado
3556602,VERA CRUZ,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3556602,VERA CRUZ,SP,primeira_infancia,1,3810391.02,creche_pre_escola,Transferegov,1,registro_isolado
3556701,VINHEDO,SP,primeira_infancia,1,5795840.6,creche_pre_escola,Transferegov,1,registro_isolado
3556701,Vinhedo,SP,busca_ativa_escolar,1,8954.1,programas_permanencia,PNCP,1,registro_isolado
3556800,VIRADOURO,SP,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
3556800,VIRADOURO,SP,primeira_infancia,1,3810391.02,creche_pre_escola,Transferegov,1,registro_isolado
3556909,VISTA ALEGRE DO ALTO,SP,primeira_infancia,1,3528812.14,creche_pre_escola,Transferegov,1,registro_isolado
3557006,VOTORANTIM,SP,primeira_infancia,1,5795840.6,creche_pre_escola,Transferegov,1,registro_isolado
3557105,VOTUPORANGA,SP,seguranca_alimentar,1,252600.0,equipamentos_san,Transferegov,1,registro_isolado
4100103,ABATIÁ,PR,seguranca_alimentar,1,924809.0,agricultura_familiar,Transferegov,1,registro_isolado
4100301,AGUDOS DO SUL,PR,busca_ativa_escolar,1,470000.0,transporte_escolar,Transferegov,1,registro_isolado
4100301,Agudos do Sul,PR,seguranca_alimentar,1,49335.0,alimentacao_escolar,PNCP,1,registro_isolado
4100400,ALMIRANTE TAMANDARÉ,PR,busca_ativa_escolar,1,12266017.0,programas_permanencia,Transferegov,1,registro_isolado
4100400,ALMIRANTE TAMANDARÉ,PR,primeira_infancia,1,6410929.9,creche_pre_escola,Transferegov,1,registro_isolado
4100400,Almirante Tamandaré,PR,busca_ativa_escolar,3,143454.05,programas_permanencia,PNCP,2,registros_recorrentes
4101200,ANTONINA,PR,primeira_infancia,1,3723417.22,creche_pre_escola,Transferegov,1,registro_isolado
4101507,ARAPONGAS,PR,primeira_infancia,1,6005500.98,creche_pre_escola,Transferegov,1,registro_isolado
4101507,Arapongas,PR,saude_mental,1,3202200.0,alcool_drogas;caps,PNCP,1,registro_isolado
4101606,ARAPOTI,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4101804,ARAUCÁRIA,PR,primeira_infancia,2,11079822.55,creche_pre_escola,Transferegov,1,registro_isolado
4101804,Araucária,PR,primeira_infancia,1,5720000.0,creche_pre_escola,PNCP,1,registro_isolado
4101804,Araucária,PR,seguranca_alimentar,3,4750590.5,alimentacao_escolar,PNCP,2,registros_recorrentes
4102000,ASSIS CHATEAUBRIAND,PR,primeira_infancia,2,9728872.76,creche_pre_escola,Transferegov,1,registro_isolado
4102406,Bandeirantes,PR,busca_ativa_escolar,1,58220.4,transporte_escolar,PNCP,1,registro_isolado
4102406,Bandeirantes,PR,saude_mental,1,500.0,prevencao_suicidio,PNCP,1,registro_isolado
4102406,Bandeirantes,PR,seguranca_alimentar,5,12197.46,equipamentos_san,PNCP,2,registros_recorrentes
4103024,Boa Esperança do Iguaçu,PR,primeira_infancia,2,19439.989999999998,creche_pre_escola,PNCP,1,registro_isolado
4103057,Boa Vista da Aparecida,PR,saude_mental,2,2128726.09,alcool_drogas,PNCP,1,registro_isolado
4103305,Borrazópolis,PR,saude_mental,1,38000.0,prevencao_suicidio;raps_geral,PNCP,1,registro_isolado
4103701,CAMBÉ,PR,primeira_infancia,2,9728872.77,creche_pre_escola,Transferegov,1,registro_isolado
4103909,CAMPINA DA LAGOA,PR,busca_ativa_escolar,1,9873820.56,programas_permanencia,Transferegov,1,registro_isolado
4103909,CAMPINA DA LAGOA,PR,primeira_infancia,2,7533808.25,creche_pre_escola,Transferegov,1,registro_isolado
4104006,CAMPINA GRANDE DO SUL,PR,primeira_infancia,1,3723417.23,creche_pre_escola,Transferegov,1,registro_isolado
4104204,CAMPO LARGO,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4104204,CAMPO LARGO,PR,seguranca_alimentar,2,3167741.0,agricultura_familiar,Transferegov,1,registro_isolado
4104204,Campo Largo,PR,saude_mental,1,21057.7,raps_geral,PNCP,1,registro_isolado
4104253,CAMPO MAGRO,PR,primeira_infancia,2,9728872.76,creche_pre_escola,Transferegov,1,registro_isolado
4104303,CAMPO MOURÃO,PR,seguranca_alimentar,1,3030500.0,agricultura_familiar,Transferegov,1,registro_isolado
4104428,CANDÓI,PR,seguranca_alimentar,1,250138.34,agricultura_familiar,Transferegov,1,registro_isolado
4104451,CANTAGALO,PR,primeira_infancia,1,600000.0,creche_pre_escola,Transferegov,1,registro_isolado
4104451,Cantagalo,PR,primeira_infancia,1,127400.0,creche_pre_escola;visitacao_domiciliar,PNCP,1,registro_isolado
4104659,Carambeí,PR,busca_ativa_escolar,16,116228.35,programas_permanencia,PNCP,3,atividade_substancial
4104659,Carambeí,PR,primeira_infancia,1,7500.0,creche_pre_escola,PNCP,1,registro_isolado
4104808,CASCAVEL,PR,primeira_infancia,1,3723417.22,creche_pre_escola,Transferegov,1,registro_isolado
4105409,CHOPINZINHO,PR,seguranca_alimentar,2,730000.0,agricultura_familiar,Transferegov,1,registro_isolado
4105508,CIANORTE,PR,primeira_infancia,2,9729806.3,creche_pre_escola,Transferegov,1,registro_isolado
4105607,Cidade Gaúcha,PR,seguranca_alimentar,1,1089488.0,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4105904,Colorado,PR,primeira_infancia,1,150000.0,creche_pre_escola,PNCP,1,registro_isolado
4106308,Corbélia,PR,seguranca_alimentar,1,47421.0,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4106407,Cornélio Procópio,PR,primeira_infancia,1,11215.74,visitacao_domiciliar,PNCP,1,registro_isolado
4106605,Cruzeiro do Oeste,PR,primeira_infancia,1,633315.0,creche_pre_escola,PNCP,1,registro_isolado
4106605,Cruzeiro do Oeste,PR,seguranca_alimentar,5,297168.04,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4106902,CURITIBA,PR,primeira_infancia,3,11101760.04,creche_pre_escola,Transferegov,2,registros_recorrentes
4106902,CURITIBA,PR,seguranca_alimentar,1,800000.0,equipamentos_san,Transferegov,1,registro_isolado
4107124,Diamante do Sul,PR,seguranca_alimentar,12,21744.15,alimentacao_escolar,PNCP,3,atividade_substancial
4107207,DOIS VIZINHOS,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4107207,Dois Vizinhos,PR,saude_mental,1,24999.64,caps;raps_geral,PNCP,1,registro_isolado
4107306,DOUTOR CAMARGO,PR,primeira_infancia,1,4342023.0,creche_pre_escola,Transferegov,1,registro_isolado
4107405,Enéas Marques,PR,primeira_infancia,1,1815000.0,creche_pre_escola,PNCP,1,registro_isolado
4107603,FAXINAL,PR,seguranca_alimentar,1,11250000.0,agricultura_familiar,Transferegov,1,registro_isolado
4107652,FAZENDA RIO GRANDE,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4107652,Fazenda Rio Grande,PR,saude_mental,1,2132449.78,caps,PNCP,1,registro_isolado
4107736,Fernandes Pinheiro,PR,seguranca_alimentar,20,356386.48,agricultura_familiar;alimentacao_escolar,PNCP,3,atividade_substancial
4108403,FRANCISCO BELTRÃO,PR,primeira_infancia,2,9734924.19,creche_pre_escola,Transferegov,1,registro_isolado
4108403,Francisco Beltrão,PR,primeira_infancia,2,4559980.0,creche_pre_escola,PNCP,1,registro_isolado
4108403,Francisco Beltrão,PR,saude_mental,1,60000.0,raps_geral,PNCP,1,registro_isolado
4108601,GOIOERÊ,PR,primeira_infancia,1,3629356.68,creche_pre_escola,Transferegov,1,registro_isolado
4108700,Grandes Rios,PR,seguranca_alimentar,1,46829.8,alimentacao_escolar,PNCP,1,registro_isolado
4108809,GUAÍRA,PR,primeira_infancia,1,3629331.5,creche_pre_escola,Transferegov,1,registro_isolado
4108809,Guaíra,PR,busca_ativa_escolar,1,2881.46,transporte_escolar,PNCP,1,registro_isolado
4108908,Guairaçá,PR,primeira_infancia,1,23972.0,creche_pre_escola,PNCP,1,registro_isolado
4109302,Guaraniaçu,PR,saude_mental,1,3150.0,raps_geral,PNCP,1,registro_isolado
4109401,GUARAPUAVA,PR,primeira_infancia,2,7352748.710000001,creche_pre_escola,Transferegov,1,registro_isolado
4109401,Guarapuava,PR,primeira_infancia,1,3065520.68,creche_pre_escola,PNCP,1,registro_isolado
4109500,GUARAQUEÇABA,PR,busca_ativa_escolar,1,10163144.47,programas_permanencia,Transferegov,1,registro_isolado
4109500,GUARAQUEÇABA,PR,primeira_infancia,1,3629331.49,creche_pre_escola,Transferegov,1,registro_isolado
4109500,GUARAQUEÇABA,PR,seguranca_alimentar,1,101000.0,agricultura_familiar,Transferegov,1,registro_isolado
4109609,GUARATUBA,PR,primeira_infancia,2,7352748.720000001,creche_pre_escola,Transferegov,1,registro_isolado
4109708,IBAITI,PR,seguranca_alimentar,1,521000.0,equipamentos_san,Transferegov,1,registro_isolado
4109807,Ibiporã,PR,primeira_infancia,10,2193657.42,creche_pre_escola,PNCP,3,atividade_substancial
4109807,Ibiporã,PR,saude_mental,1,2490.0,raps_geral,PNCP,1,registro_isolado
4109807,Ibiporã,PR,seguranca_alimentar,10,2193657.42,alimentacao_escolar,PNCP,3,atividade_substancial
4110201,INÁCIO MARTINS,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4110706,IRATI,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4110805,IRETAMA,PR,primeira_infancia,1,3723417.22,creche_pre_escola,Transferegov,1,registro_isolado
4110953,Itaipulândia,PR,saude_mental,1,16360.0,raps_geral,PNCP,1,registro_isolado
4110953,Itaipulândia,PR,seguranca_alimentar,3,236353.27000000002,alimentacao_escolar,PNCP,2,registros_recorrentes
4111001,Itambaracá,PR,primeira_infancia,2,3791.3999999999996,creche_pre_escola,PNCP,1,registro_isolado
4111258,Itaperuçu,PR,primeira_infancia,3,14356.72,creche_pre_escola,PNCP,2,registros_recorrentes
4111258,Itaperuçu,PR,saude_mental,1,5620.0,caps,PNCP,1,registro_isolado
4111308,Itaúna do Sul,PR,primeira_infancia,1,11500.0,pre_natal_neonatal,PNCP,1,registro_isolado
4111506,IVAIPORÃ,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4111506,IVAIPORÃ,PR,seguranca_alimentar,1,201000.0,agricultura_familiar,Transferegov,1,registro_isolado
4111803,JACAREZINHO,PR,primeira_infancia,1,6154165.48,creche_pre_escola,Transferegov,1,registro_isolado
4111803,Jacarezinho,PR,seguranca_alimentar,1,439525.58,equipamentos_san,PNCP,1,registro_isolado
4111902,JAGUAPITÃ,PR,busca_ativa_escolar,2,3360000.0,transporte_escolar,Transferegov,1,registro_isolado
4112009,JAGUARIAÍVA,PR,busca_ativa_escolar,1,11915245.19,programas_permanencia,Transferegov,1,registro_isolado
4112009,JAGUARIAÍVA,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4112009,JAGUARIAÍVA,PR,seguranca_alimentar,1,150000.0,equipamentos_san,Transferegov,1,registro_isolado
4112207,Janiópolis,PR,seguranca_alimentar,5,24923.2,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4112801,Joaquim Távora,PR,seguranca_alimentar,1,21000.0,agricultura_familiar,PNCP,1,registro_isolado
4112959,JURANDA,PR,seguranca_alimentar,1,500000.0,agricultura_familiar,Transferegov,1,registro_isolado
4113205,LAPA,PR,primeira_infancia,1,7019643.99,creche_pre_escola,Transferegov,1,registro_isolado
4113205,LAPA,PR,seguranca_alimentar,2,681242.42,agricultura_familiar,Transferegov,1,registro_isolado
4113304,LARANJEIRAS DO SUL,PR,primeira_infancia,1,3609221.02,creche_pre_escola,Transferegov,1,registro_isolado
4113502,LOANDA,PR,seguranca_alimentar,2,3004000.0,agricultura_familiar,Transferegov,1,registro_isolado
4113601,LOBATO,PR,seguranca_alimentar,2,802000.0,equipamentos_san,Transferegov,1,registro_isolado
4113700,LONDRINA,PR,primeira_infancia,2,9728872.76,creche_pre_escola,Transferegov,1,registro_isolado
4113734,LUIZIANA,PR,seguranca_alimentar,1,500000.0,agricultura_familiar,Transferegov,1,registro_isolado
4114005,Mamborê,PR,primeira_infancia,1,151317.0,creche_pre_escola,PNCP,1,registro_isolado
4114203,MANDAGUARI,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4114609,MARECHAL CÂNDIDO RONDON,PR,primeira_infancia,2,9728872.76,creche_pre_escola,Transferegov,1,registro_isolado
4114609,Marechal Cândido Rondon,PR,primeira_infancia,1,700.0,creche_pre_escola,PNCP,1,registro_isolado
4114807,MARIALVA,PR,primeira_infancia,1,6005455.55,creche_pre_escola,Transferegov,1,registro_isolado
4115200,Maringá,PR,saude_mental,14,8029363.09,caps;raps_geral,PNCP,3,atividade_substancial
4115200,Maringá,PR,seguranca_alimentar,3,315790.0,alimentacao_escolar,PNCP,2,registros_recorrentes
4115457,MARQUINHO,PR,seguranca_alimentar,1,200000.0,equipamentos_san,Transferegov,1,registro_isolado
4115705,MATINHOS,PR,primeira_infancia,1,3629331.49,creche_pre_escola,Transferegov,1,registro_isolado
4115804,MEDIANEIRA,PR,primeira_infancia,2,9729635.700000001,creche_pre_escola,Transferegov,1,registro_isolado
4116059,Missal,PR,busca_ativa_escolar,1,3840.0,programas_permanencia,PNCP,1,registro_isolado
4116208,MORRETES,PR,busca_ativa_escolar,2,21925255.2,programas_permanencia;transporte_escolar,Transferegov,1,registro_isolado
4116208,MORRETES,PR,seguranca_alimentar,1,3000000.0,agricultura_familiar,Transferegov,1,registro_isolado
4116901,Nova Esperança,PR,saude_mental,1,56000.0,caps,PNCP,1,registro_isolado
4117057,Nova Laranjeiras,PR,busca_ativa_escolar,1,249509.6,transporte_escolar,PNCP,1,registro_isolado
4117206,Nova Olímpia,PR,busca_ativa_escolar,1,5589.0,programas_permanencia,PNCP,1,registro_isolado
4117214,NOVA SANTA BÁRBARA,PR,busca_ativa_escolar,1,1500000.0,programas_permanencia,Transferegov,1,registro_isolado
4117271,NOVA TEBAS,PR,busca_ativa_escolar,2,19486152.0,programas_permanencia,Transferegov,1,registro_isolado
4117305,ORTIGUEIRA,PR,primeira_infancia,1,3723417.23,creche_pre_escola,Transferegov,1,registro_isolado
4117305,ORTIGUEIRA,PR,seguranca_alimentar,7,5313705.33,agricultura_familiar,Transferegov,2,registros_recorrentes
4117503,PAIÇANDU,PR,primeira_infancia,1,3630609.05,creche_pre_escola,Transferegov,1,registro_isolado
4117503,Paiçandu,PR,primeira_infancia,2,0.0,creche_pre_escola,PNCP,1,registro_isolado
4117602,Palmas,PR,primeira_infancia,5,93152.0,creche_pre_escola,PNCP,2,registros_recorrentes
4117602,Palmas,PR,seguranca_alimentar,5,93152.0,alimentacao_escolar,PNCP,2,registros_recorrentes
4117800,PALMITAL,PR,seguranca_alimentar,1,220000.0,agricultura_familiar,Transferegov,1,registro_isolado
4117909,PALOTINA,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4117909,Palotina,PR,busca_ativa_escolar,1,115425.0,programas_permanencia,PNCP,1,registro_isolado
4117909,Palotina,PR,saude_mental,1,70797.48,caps,PNCP,1,registro_isolado
4118204,PARANAGUÁ,PR,primeira_infancia,2,10329418.32,creche_pre_escola,Transferegov,1,registro_isolado
4118402,PARANAVAÍ,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4118402,Paranavaí,PR,primeira_infancia,1,51600.0,creche_pre_escola,PNCP,1,registro_isolado
4118451,Pato Bragado,PR,seguranca_alimentar,1,1068887.2,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4118501,PATO BRANCO,PR,primeira_infancia,2,9143504.1,creche_pre_escola,Transferegov,1,registro_isolado
4118501,Pato Branco,PR,busca_ativa_escolar,1,226800.0,programas_permanencia,PNCP,1,registro_isolado
4118501,Pato Branco,PR,primeira_infancia,1,173536.0,creche_pre_escola,PNCP,1,registro_isolado
4118501,Pato Branco,PR,seguranca_alimentar,9,2574839.2,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4118857,Perobal,PR,seguranca_alimentar,1,9000.0,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4119103,PIÊN,PR,primeira_infancia,1,6251172.97,creche_pre_escola,Transferegov,1,registro_isolado
4119103,Piên,PR,primeira_infancia,2,1946490.0,creche_pre_escola;visitacao_domiciliar,PNCP,1,registro_isolado
4119152,PINHAIS,PR,primeira_infancia,1,3723417.22,creche_pre_escola,Transferegov,1,registro_isolado
4119251,Pinhal de São Bento,PR,primeira_infancia,3,1067930.9,creche_pre_escola,PNCP,2,registros_recorrentes
4119301,PINHÃO,PR,busca_ativa_escolar,1,8493929.87,programas_permanencia,Transferegov,1,registro_isolado
4119301,PINHÃO,PR,primeira_infancia,2,7352748.720000001,creche_pre_escola,Transferegov,1,registro_isolado
4119301,PINHÃO,PR,seguranca_alimentar,2,482000.0,agricultura_familiar,Transferegov,1,registro_isolado
4119301,Pinhão,PR,busca_ativa_escolar,1,1908.0,programas_permanencia,PNCP,1,registro_isolado
4119301,Pinhão,PR,seguranca_alimentar,1,8275.35,agricultura_familiar,PNCP,1,registro_isolado
4119509,PIRAQUARA,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4119608,PITANGA,PR,primeira_infancia,1,3629331.49,creche_pre_escola,Transferegov,1,registro_isolado
4119707,Planaltina do Paraná,PR,seguranca_alimentar,1,170500.0,agricultura_familiar,PNCP,1,registro_isolado
4119905,PONTA GROSSA,PR,primeira_infancia,2,7373904.66,creche_pre_escola,Transferegov,1,registro_isolado
4119905,PONTA GROSSA,PR,seguranca_alimentar,1,757514.5,equipamentos_san,Transferegov,1,registro_isolado
4119954,PONTAL DO PARANÁ,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4120200,Porto Rico,PR,primeira_infancia,1,106249.2,creche_pre_escola,PNCP,1,registro_isolado
4120606,PRUDENTÓPOLIS,PR,seguranca_alimentar,1,167942.57,equipamentos_san,Transferegov,1,registro_isolado
4120606,Prudentópolis,PR,saude_mental,2,9646.2,alcool_drogas;caps,PNCP,1,registro_isolado
4120655,Quarto Centenário,PR,seguranca_alimentar,2,12735.6,alimentacao_escolar,PNCP,1,registro_isolado
4120705,Quatiguá,PR,primeira_infancia,1,334849.0,creche_pre_escola,PNCP,1,registro_isolado
4120903,QUEDAS DO IGUAÇU,PR,primeira_infancia,1,3723417.23,creche_pre_escola,Transferegov,1,registro_isolado
4120903,QUEDAS DO IGUAÇU,PR,seguranca_alimentar,1,301906.67,agricultura_familiar,Transferegov,1,registro_isolado
4120903,Quedas do Iguaçu,PR,saude_mental,1,266583.0,caps,PNCP,1,registro_isolado
4120903,Quedas do Iguaçu,PR,seguranca_alimentar,2,216000.0,agricultura_familiar,PNCP,1,registro_isolado
4121000,QUERÊNCIA DO NORTE,PR,busca_ativa_escolar,1,10163999.0,programas_permanencia,Transferegov,1,registro_isolado
4121307,Rancho Alegre,PR,saude_mental,1,6800.0,prevencao_suicidio,PNCP,1,registro_isolado
4121505,Rebouças,PR,busca_ativa_escolar,1,88200.0,programas_permanencia,PNCP,1,registro_isolado
4121505,Rebouças,PR,primeira_infancia,5,9086.5,creche_pre_escola,PNCP,2,registros_recorrentes
4121505,Rebouças,PR,seguranca_alimentar,4,1461498.5699999998,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4121901,Ribeirão do Pinhal,PR,seguranca_alimentar,3,130073.81,alimentacao_escolar,PNCP,2,registros_recorrentes
4122107,Rio Bom,PR,primeira_infancia,1,10138.11,visitacao_domiciliar,PNCP,1,registro_isolado
4122156,RIO BONITO DO IGUAÇU,PR,primeira_infancia,1,3723417.22,creche_pre_escola,Transferegov,1,registro_isolado
4122305,RIO NEGRO,PR,primeira_infancia,1,6068629.91,creche_pre_escola,Transferegov,1,registro_isolado
4122305,Rio Negro,PR,seguranca_alimentar,3,287169.45999999996,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4122404,ROLÂNDIA,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4122404,Rolândia,PR,primeira_infancia,1,10800.0,creche_pre_escola,PNCP,1,registro_isolado
4122404,Rolândia,PR,seguranca_alimentar,3,69166.22,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4122602,Rondon,PR,busca_ativa_escolar,1,436266.8,transporte_escolar,PNCP,1,registro_isolado
4122602,Rondon,PR,seguranca_alimentar,11,264879.44,agricultura_familiar;alimentacao_escolar,PNCP,3,atividade_substancial
4123402,SANTA FÉ,PR,seguranca_alimentar,1,201000.0,agricultura_familiar,Transferegov,1,registro_isolado
4123501,Santa Helena,PR,primeira_infancia,23,0.0,creche_pre_escola,PNCP,3,atividade_substancial
4123501,Santa Helena,PR,seguranca_alimentar,48,0.0,agricultura_familiar;alimentacao_escolar,PNCP,3,atividade_substancial
4123808,Santa Izabel do Oeste,PR,saude_mental,1,151200.0,raps_geral,PNCP,1,registro_isolado
4123907,SANTA MARIANA,PR,primeira_infancia,1,4147090.46,creche_pre_escola,Transferegov,1,registro_isolado
4124103,SANTO ANTÔNIO DA PLATINA,PR,busca_ativa_escolar,1,10163394.65,programas_permanencia,Transferegov,1,registro_isolado
4124103,SANTO ANTÔNIO DA PLATINA,PR,primeira_infancia,2,9728872.77,creche_pre_escola,Transferegov,1,registro_isolado
4124301,Santo Antônio do Paraíso,PR,primeira_infancia,1,8878.0,creche_pre_escola,PNCP,1,registro_isolado
4124509,Santo Inácio,PR,primeira_infancia,1,208900.0,creche_pre_escola,PNCP,1,registro_isolado
4125001,São João do Ivaí,PR,primeira_infancia,1,36000.0,visitacao_domiciliar,PNCP,1,registro_isolado
4125100,SÃO JOÃO DO TRIUNFO,PR,primeira_infancia,1,3723417.23,creche_pre_escola,Transferegov,1,registro_isolado
4125357,SÃO JORGE DO PATROCÍNIO,PR,seguranca_alimentar,1,3500000.0,agricultura_familiar,Transferegov,1,registro_isolado
4125506,SÃO JOSÉ DOS PINHAIS,PR,primeira_infancia,3,179680550.76,creche_pre_escola;pre_natal_neonatal,Transferegov,2,registros_recorrentes
4125506,São José dos Pinhais,PR,saude_mental,3,311584.0,alcool_drogas;caps;raps_geral,PNCP,2,registros_recorrentes
4125555,SÃO MANOEL DO PARANÁ,PR,seguranca_alimentar,1,100000.0,agricultura_familiar,Transferegov,1,registro_isolado
4125704,SÃO MIGUEL DO IGUAÇU,PR,primeira_infancia,1,3629331.49,creche_pre_escola,Transferegov,1,registro_isolado
4125803,SÃO PEDRO DO IVAÍ,PR,primeira_infancia,1,4342023.0,creche_pre_escola,Transferegov,1,registro_isolado
4126009,São Sebastião da Amoreira,PR,primeira_infancia,3,15310.5,creche_pre_escola,PNCP,2,registros_recorrentes
4126009,São Sebastião da Amoreira,PR,seguranca_alimentar,1,27139.4,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4126108,SÃO TOMÉ,PR,busca_ativa_escolar,2,2140000.0,transporte_escolar,Transferegov,1,registro_isolado
4126256,SARANDI,PR,primeira_infancia,2,9729635.700000001,creche_pre_escola,Transferegov,1,registro_isolado
4126306,Sengés,PR,primeira_infancia,1,2172399.99,creche_pre_escola,PNCP,1,registro_isolado
4126652,Sulina,PR,primeira_infancia,1,1653500.0,creche_pre_escola,PNCP,1,registro_isolado
4127205,Terra Boa,PR,primeira_infancia,1,18495.0,visitacao_domiciliar,PNCP,1,registro_isolado
4127601,TIJUCAS DO SUL,PR,primeira_infancia,1,3723417.23,creche_pre_escola,Transferegov,1,registro_isolado
4127700,TOLEDO,PR,primeira_infancia,1,3629331.51,creche_pre_escola,Transferegov,1,registro_isolado
4127700,TOLEDO,PR,seguranca_alimentar,1,282153.08,equipamentos_san,Transferegov,1,registro_isolado
